employee_id,age,generation,gender,department,job_level,is_manager,tenure_years,salary_usd,salary_vs_market_pct,work_arrangement,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition_reason,attrition
EMP000164,20,Gen Z,Female,Engineering,Junior,0,5.5,71000,5.2,onsite,0,5,14,0,1,light,52,0,6.3,2,2,55,0,5,0,11,poor_management,1
EMP000165,41,Millennial,Female,Sales,Mid,0,1.5,95000,-11.2,remote,1,2,55,0,4,regular,44,0,8.5,3,0,74,1,5,0,3,burnout,1
EMP000166,30,Millennial,Female,Product,Lead,1,3.2,143000,-3.2,remote,1,3,159,0,5,none,40,0,4.3,2,1,61,1,5,0,16,better_offer_pay,1
EMP000167,35,Millennial,Male,Sales,Junior,0,0.6,60000,10.3,hybrid,1,3,24,0,2,power,46,0,4.4,4,0,73,0,2,0,18,stayed,0
EMP000168,33,Millennial,Female,Engineering,Mid,0,1.9,92000,-2.9,remote,0,1,28,1,5,power,39,1,3.2,1,4,52,2,3,1,9,stayed,0
EMP000169,28,Millennial,Female,Sales,Mid,0,1.8,88000,2.5,hybrid,0,2,31,0,5,light,49,1,7.5,4,1,67,0,2,0,3,stayed,0
EMP000170,40,Millennial,Male,Customer Support,Mid,0,2.0,88000,-9.5,hybrid,0,3,32,1,5,regular,40,1,4.0,5,2,88,0,5,1,18,stayed,0
EMP000171,21,Gen Z,Male,Marketing,Mid,0,1.7,115000,-3.7,hybrid,0,2,83,1,4,regular,33,0,3.6,1,4,53,1,5,0,7,stayed,0
EMP000172,29,Millennial,Male,Engineering,Junior,0,9.0,69000,7.2,onsite,1,5,18,1,5,light,48,1,1.8,1,1,59,1,5,0,11,rto_inflexibility,1
EMP000173,32,Millennial,Male,Engineering,Mid,0,9.3,97000,-1.7,onsite,1,5,55,1,1,light,31,1,4.2,5,4,75,0,5,0,19,stayed,0
EMP000174,36,Millennial,Male,Engineering,Senior,0,5.9,124000,-16.1,remote,0,1,106,1,1,light,42,0,4.4,1,0,47,0,5,0,9,stayed,0
EMP000175,45,Gen X,Female,Engineering,Manager,1,2.0,178000,-11.1,hybrid,1,5,13,1,4,none,36,0,1.9,3,2,83,0,1,1,22,rto_inflexibility,1
EMP000176,38,Millennial,Female,HR,Junior,0,3.2,55000,-2.7,remote,0,1,14,1,3,regular,50,0,3.1,3,0,67,0,2,0,8,stayed,0
EMP000177,46,Gen X,Male,Engineering,Manager,1,5.2,172000,1.5,hybrid,1,4,36,0,1,regular,46,0,6.9,4,1,48,0,5,0,4,stayed,0
EMP000178,37,Millennial,Male,Marketing,Junior,0,1.4,61000,-7.5,remote,0,0,53,0,4,regular,42,0,7.2,4,0,92,0,4,0,7,stayed,0
EMP000179,20,Gen Z,Female,Data,Junior,0,1.8,72000,-25.0,onsite,0,4,43,1,3,regular,47,0,4.8,4,2,48,2,4,1,12,involuntary_layoff,1
EMP000180,28,Millennial,Female,Sales,Mid,0,1.5,79000,-7.3,onsite,0,5,25,0,2,light,53,0,6.2,5,1,71,0,1,0,23,stayed,0
EMP000181,41,Millennial,Male,Sales,Senior,0,0.5,144000,-6.6,remote,0,1,15,1,2,regular,47,0,1.0,1,4,66,0,3,0,13,stayed,0
EMP000182,43,Millennial,Male,Marketing,Mid,0,0.7,109000,-13.3,hybrid,0,3,6,0,3,regular,41,1,6.7,2,2,67,0,2,1,23,stayed,0
EMP000183,35,Millennial,Male,Operations,Mid,0,1.4,93000,11.6,onsite,0,5,34,1,4,regular,49,1,2.2,4,4,70,1,3,1,9,stayed,0
EMP000184,30,Millennial,Male,Sales,Mid,0,7.1,91000,-9.8,remote,0,1,51,1,3,regular,38,0,1.1,2,4,62,0,3,0,8,stayed,0
EMP000185,33,Millennial,Male,Finance,Mid,0,4.6,97000,-7.6,onsite,0,4,57,0,4,regular,42,0,4.5,3,0,41,0,1,1,18,stayed,0
EMP000186,31,Millennial,Male,Operations,Manager,1,3.8,217000,3.0,remote,0,1,53,1,3,regular,42,1,4.3,5,1,76,0,5,0,17,stayed,0
EMP000187,31,Millennial,Male,Engineering,Senior,0,3.7,124000,-3.9,remote,0,1,23,0,2,light,45,0,2.6,5,4,64,1,3,0,3,stayed,0
EMP000188,41,Millennial,Male,Sales,Senior,0,2.3,124000,-2.2,remote,0,1,57,1,3,none,54,0,4.1,3,1,95,1,2,1,21,stayed,0
EMP000189,23,Gen Z,Male,Customer Support,Mid,0,3.3,77000,1.9,hybrid,0,2,8,1,1,regular,45,0,8.3,5,1,66,0,3,0,5,stayed,0
EMP000190,32,Millennial,Male,HR,Junior,0,6.6,66000,10.9,onsite,1,5,25,1,2,power,50,0,5.5,3,0,41,0,4,0,5,stayed,0
EMP000191,38,Millennial,Female,Customer Support,Lead,1,0.3,148000,-6.8,hybrid,0,3,20,0,2,light,54,0,2.1,4,2,68,0,5,0,16,stayed,0
EMP000192,27,Gen Z,Male,Operations,Director,1,1.1,172000,-0.5,hybrid,0,2,40,1,3,regular,40,0,1.0,2,2,55,1,5,1,4,stayed,0
EMP000193,41,Millennial,Female,Product,Senior,0,5.7,131000,1.4,remote,0,1,18,1,1,regular,41,0,3.9,1,2,53,1,1,0,4,stayed,0
EMP000194,26,Gen Z,Female,Operations,Mid,0,2.7,105000,10.8,hybrid,0,2,29,0,2,light,39,0,4.7,4,4,75,1,1,1,7,stayed,0
EMP000195,21,Gen Z,Female,Sales,Director,1,3.2,272000,6.2,onsite,1,5,78,1,2,regular,46,0,5.0,3,2,84,0,1,1,5,rto_inflexibility,1
EMP000196,23,Gen Z,Female,Customer Support,Junior,0,2.2,70000,-2.4,remote,1,3,44,1,1,regular,53,0,6.6,5,2,70,0,2,0,20,stayed,0
EMP000197,47,Gen X,Male,Product,Mid,0,3.7,87000,9.6,hybrid,0,2,15,1,2,power,38,0,6.8,1,0,51,0,5,0,18,stayed,0
EMP000198,56,Gen X,Female,Engineering,Mid,0,5.2,111000,-5.6,remote,0,0,21,1,1,none,48,0,6.2,1,1,79,1,4,0,17,stayed,0
EMP000199,41,Millennial,Male,Engineering,Manager,1,3.2,194000,-10.8,onsite,0,5,13,0,2,none,50,1,5.6,3,1,48,0,5,0,18,stayed,0
EMP000200,29,Millennial,Male,Customer Support,Mid,0,1.5,103000,-12.6,hybrid,1,5,5,1,2,light,40,0,4.2,4,0,80,1,1,0,10,stayed,0
EMP000201,28,Millennial,Female,Finance,Mid,0,7.5,88000,-5.3,onsite,0,4,10,0,3,light,45,0,2.2,3,4,80,0,2,0,24,stayed,0
EMP000202,36,Millennial,Male,Engineering,Junior,0,4.0,64000,3.9,hybrid,0,3,71,1,5,light,49,0,9.8,3,1,65,1,2,0,15,stayed,0
EMP000203,40,Millennial,Female,Engineering,Junior,0,5.6,62000,-9.6,hybrid,1,4,52,1,1,light,42,0,3.7,3,0,65,0,1,1,24,stayed,0
EMP000204,40,Millennial,Female,Operations,Mid,0,8.6,74000,-1.1,hybrid,0,2,110,0,5,power,47,0,3.7,1,4,73,1,2,0,22,stayed,0
EMP000205,28,Millennial,Male,Operations,Manager,1,5.6,202000,2.5,remote,1,2,22,1,1,light,39,1,3.4,3,2,91,2,5,0,23,stayed,0
EMP000206,36,Millennial,Other,Marketing,Senior,0,8.9,129000,-0.5,hybrid,0,2,10,1,2,power,42,1,4.2,1,0,55,0,5,0,3,stayed,0
EMP000207,34,Millennial,Female,Data,Senior,0,4.5,138000,-1.3,remote,0,1,50,1,1,light,37,1,1.7,1,0,52,1,4,0,3,stayed,0
EMP000208,36,Millennial,Female,Sales,Manager,1,0.6,189000,7.0,onsite,0,5,18,0,5,regular,46,0,6.0,1,2,63,1,4,0,11,stayed,0
EMP000209,21,Gen Z,Male,Sales,Senior,0,2.6,129000,-12.5,onsite,0,4,17,0,5,light,45,0,6.4,5,2,64,1,3,1,23,stayed,0
EMP000210,35,Millennial,Female,Marketing,Lead,1,3.4,150000,5.0,hybrid,1,3,42,1,2,light,46,0,4.0,5,0,99,0,3,0,14,stayed,0
EMP000211,39,Millennial,Male,Sales,Mid,0,6.9,80000,-4.1,hybrid,1,4,25,1,5,light,43,0,3.9,3,2,69,0,3,0,16,stayed,0
EMP000212,33,Millennial,Other,Engineering,Senior,0,4.0,143000,-11.9,remote,1,3,32,1,5,none,40,0,6.6,4,0,80,0,1,0,12,stayed,0
EMP000213,32,Millennial,Female,Engineering,Mid,0,4.1,90000,2.5,remote,0,0,10,1,5,regular,43,0,4.9,5,2,69,0,5,0,14,stayed,0
EMP000214,29,Millennial,Male,Sales,Senior,0,1.8,139000,-3.5,remote,0,1,24,1,4,light,34,0,4.8,4,1,82,1,1,0,3,stayed,0
EMP000215,35,Millennial,Female,Engineering,Junior,0,3.3,49000,-4.1,onsite,1,5,47,1,4,power,45,0,6.1,5,2,68,1,3,0,18,stayed,0
EMP000216,20,Gen Z,Female,Finance,Junior,0,2.0,72000,6.6,hybrid,0,2,35,0,5,regular,38,0,5.9,2,2,78,0,5,0,13,stayed,0
EMP000217,36,Millennial,Female,HR,Director,1,2.8,258000,-6.5,hybrid,1,5,14,1,5,regular,66,0,4.5,5,0,81,0,2,0,18,stayed,0
EMP000218,34,Millennial,Male,Marketing,Director,1,4.0,271000,-2.4,remote,0,0,58,1,1,regular,47,0,6.0,3,2,100,0,3,0,9,stayed,0
EMP000219,48,Gen X,Male,Marketing,Senior,0,7.4,154000,0.4,hybrid,0,3,3,1,1,regular,34,1,4.2,4,4,56,0,3,0,22,stayed,0
EMP000220,38,Millennial,Female,Engineering,Junior,0,3.7,54000,-1.3,hybrid,0,2,36,1,1,regular,44,0,8.4,4,1,66,0,3,0,23,burnout,1
EMP000221,39,Millennial,Female,Customer Support,Senior,0,5.2,142000,-8.5,hybrid,1,3,25,1,1,regular,48,0,8.5,3,1,32,1,3,1,19,stayed,0
EMP000222,57,Gen X,Male,Customer Support,Lead,1,2.1,221000,5.6,onsite,1,5,7,1,5,regular,40,1,8.1,4,2,88,0,4,1,21,stayed,0
EMP000223,28,Millennial,Male,Sales,Manager,1,2.9,141000,7.8,hybrid,0,2,7,0,1,regular,33,1,5.1,3,2,65,0,4,0,23,stayed,0
EMP000224,43,Millennial,Female,Product,Director,1,0.8,264000,-7.0,remote,0,0,180,0,2,regular,48,0,5.4,2,0,63,0,4,0,4,stayed,0
EMP000225,23,Gen Z,Male,Data,Junior,0,4.5,64000,-10.2,hybrid,0,3,51,1,2,regular,34,0,2.8,2,0,54,1,4,0,5,stayed,0
EMP000226,20,Gen Z,Male,Product,Lead,1,2.5,155000,-1.7,remote,0,0,10,0,4,none,45,1,6.3,2,1,47,0,3,0,19,other,1
EMP000227,27,Gen Z,Female,Operations,Lead,1,6.3,130000,1.7,remote,0,0,49,0,2,light,44,0,7.3,4,1,57,0,4,0,6,stayed,0
EMP000228,43,Millennial,Male,Data,Mid,0,2.6,106000,-26.6,hybrid,0,3,16,1,2,none,37,0,4.5,1,1,82,1,4,0,7,stayed,0
EMP000229,20,Gen Z,Female,Engineering,Director,1,3.7,207000,-5.6,hybrid,0,2,41,0,5,power,37,1,8.0,1,1,46,0,4,0,19,other,1
EMP000230,46,Gen X,Male,Customer Support,Mid,0,4.1,75000,-12.6,remote,1,3,15,1,2,light,51,1,2.6,1,2,48,0,3,0,13,stayed,0
EMP000231,21,Gen Z,Female,Data,Lead,1,1.2,161000,-13.2,hybrid,1,4,24,0,3,light,45,0,3.2,2,2,48,0,3,1,15,stayed,0
EMP000232,33,Millennial,Female,Finance,Mid,0,4.0,85000,7.3,hybrid,0,3,5,0,5,regular,37,0,4.6,2,1,81,0,3,0,22,stayed,0
EMP000233,40,Millennial,Female,Data,Junior,0,3.7,70000,-8.0,hybrid,0,3,22,1,2,none,42,0,4.6,5,2,86,1,1,1,7,stayed,0
EMP000234,55,Gen X,Male,Product,Junior,0,0.9,48000,-18.5,onsite,1,5,115,1,2,power,40,1,4.8,3,1,64,0,1,0,20,rto_inflexibility,1
EMP000235,31,Millennial,Female,Sales,Junior,0,2.4,57000,-4.8,hybrid,1,3,51,0,1,power,43,0,6.0,3,1,73,2,2,0,24,stayed,0
EMP000236,23,Gen Z,Female,Customer Support,Junior,0,0.2,55000,-7.1,hybrid,0,2,40,1,5,regular,40,0,6.1,3,1,74,0,4,0,19,stayed,0
EMP000237,40,Millennial,Female,Sales,Junior,0,3.9,56000,-4.1,hybrid,0,2,19,1,4,regular,37,0,6.8,3,0,48,0,1,1,6,stayed,0
EMP000238,31,Millennial,Female,Customer Support,Senior,0,9.3,125000,16.4,hybrid,1,4,34,1,3,light,46,0,7.9,3,0,64,1,1,1,13,stayed,0
EMP000239,46,Gen X,Male,Engineering,Lead,1,3.8,168000,-3.2,onsite,0,5,4,1,5,regular,50,1,4.6,1,2,72,0,3,1,21,stayed,0
EMP000240,37,Millennial,Female,Marketing,Junior,0,2.8,65000,-17.6,onsite,1,5,89,1,2,regular,57,0,7.3,3,1,50,2,1,0,23,burnout,1
EMP000241,45,Gen X,Female,Finance,Junior,0,2.3,67000,-2.0,remote,0,0,16,1,3,light,40,0,6.5,3,1,56,0,2,0,11,stayed,0
EMP000242,32,Millennial,Female,Data,Mid,0,3.6,88000,-3.9,hybrid,0,3,68,1,4,light,47,1,7.0,4,2,80,0,3,1,5,stayed,0
EMP000243,20,Gen Z,Male,Engineering,Mid,0,7.7,85000,-12.2,hybrid,1,5,40,1,1,light,35,0,1.9,2,4,66,1,5,1,7,stayed,0
EMP000244,24,Gen Z,Male,Marketing,Mid,0,2.9,84000,-7.6,onsite,1,5,61,0,5,regular,36,0,6.6,5,2,61,1,5,0,16,stayed,0
EMP000245,27,Gen Z,Female,Engineering,Lead,1,0.3,168000,-10.1,onsite,1,5,24,1,1,regular,48,0,5.6,2,0,58,0,3,0,17,stayed,0
EMP000246,43,Millennial,Female,Operations,Mid,0,7.3,95000,-9.7,onsite,0,5,44,0,2,regular,56,0,3.0,3,4,67,0,2,0,5,stayed,0
EMP000247,38,Millennial,Female,Data,Junior,0,2.6,71000,5.5,hybrid,0,2,40,0,4,light,55,0,4.4,3,1,78,0,4,1,16,stayed,0
EMP000248,38,Millennial,Male,Sales,Manager,1,1.4,173000,11.9,onsite,0,4,25,1,4,light,46,0,7.1,1,1,70,0,1,1,3,stayed,0
EMP000249,29,Millennial,Female,Product,Lead,1,0.6,132000,-4.1,onsite,1,5,48,1,1,regular,34,0,1.0,3,1,36,0,5,0,19,stayed,0
EMP000250,38,Millennial,Male,Engineering,Lead,1,0.5,156000,-2.1,onsite,1,5,13,1,1,none,30,1,2.0,5,4,52,0,5,1,20,stayed,0
EMP000251,43,Millennial,Male,HR,Mid,0,2.2,93000,-5.6,onsite,0,5,13,1,1,light,39,0,4.6,3,2,59,0,5,0,23,stayed,0
EMP000252,30,Millennial,Female,Operations,Junior,0,3.7,69000,-4.6,onsite,0,4,7,1,5,none,30,0,1.9,5,1,49,1,3,0,7,stayed,0
EMP000253,36,Millennial,Female,Customer Support,Lead,1,1.3,157000,2.9,hybrid,1,5,40,1,3,light,45,1,3.6,4,2,61,0,2,1,8,stayed,0
EMP000254,20,Gen Z,Female,Engineering,Senior,0,2.8,121000,2.5,hybrid,0,2,52,1,4,regular,38,0,2.8,1,1,41,2,2,0,19,career_growth,1
EMP000255,35,Millennial,Male,HR,Manager,1,1.8,179000,3.2,hybrid,0,3,46,1,2,light,38,0,2.9,5,4,83,0,4,1,17,stayed,0
EMP000256,25,Gen Z,Female,Operations,Junior,0,2.6,65000,-8.1,hybrid,0,2,2,1,3,power,39,0,4.5,4,0,85,0,5,1,8,stayed,0
EMP000257,33,Millennial,Male,Engineering,Manager,1,2.4,204000,-4.2,onsite,1,5,24,1,1,power,44,0,7.4,2,4,64,0,1,0,18,rto_inflexibility,1
EMP000258,33,Millennial,Female,Sales,Mid,0,3.2,93000,-13.2,onsite,1,5,10,1,5,regular,51,1,4.1,2,1,69,1,3,0,22,better_offer_pay,1
EMP000259,35,Millennial,Other,Customer Support,Manager,1,1.5,161000,-8.5,remote,0,0,35,1,5,power,43,0,1.4,2,4,59,0,4,0,15,stayed,0
EMP000260,25,Gen Z,Male,Data,Mid,0,1.7,88000,-1.2,hybrid,0,2,24,0,2,light,41,1,6.0,2,1,71,2,1,1,3,stayed,0
EMP000261,35,Millennial,Male,Product,Mid,0,6.7,98000,-12.3,onsite,1,5,23,0,4,power,54,1,3.7,1,4,73,1,2,0,3,stayed,0
EMP000262,32,Millennial,Female,Operations,Junior,0,3.2,81000,-25.9,remote,0,0,44,0,4,none,34,0,6.7,3,0,59,0,4,0,14,stayed,0
EMP000263,31,Millennial,Male,Finance,Junior,0,4.6,73000,8.0,remote,0,0,12,0,1,light,42,0,5.9,5,1,96,1,3,0,4,stayed,0
EMP000264,48,Gen X,Male,HR,Mid,0,4.1,112000,-10.9,onsite,0,4,88,1,1,light,46,0,8.1,1,0,55,0,4,0,20,burnout,1
EMP000265,27,Gen Z,Female,Sales,Lead,1,1.4,128000,-8.9,hybrid,1,5,16,1,3,regular,53,0,5.9,5,4,69,1,1,0,12,stayed,0
EMP000266,21,Gen Z,Female,Marketing,Mid,0,1.6,116000,0.6,hybrid,1,5,35,1,4,none,53,0,5.8,3,0,92,0,3,0,4,rto_inflexibility,1
EMP000267,28,Millennial,Male,HR,Junior,0,5.8,56000,4.0,hybrid,0,2,40,1,2,none,50,0,3.0,2,1,62,0,3,0,16,stayed,0
EMP000268,41,Millennial,Male,Operations,Senior,0,3.2,139000,14.7,remote,0,0,8,1,1,light,34,1,2.5,3,2,100,0,4,1,18,stayed,0
EMP000269,22,Gen Z,Male,Marketing,Mid,0,10.9,95000,3.0,hybrid,0,2,34,1,4,light,30,1,3.9,4,2,49,1,1,0,19,stayed,0
EMP000270,50,Gen X,Female,Engineering,Junior,0,4.2,56000,-8.5,hybrid,0,2,30,1,3,regular,37,0,4.6,3,1,58,0,3,0,22,stayed,0
EMP000271,40,Millennial,Male,Operations,Lead,1,6.2,143000,5.0,hybrid,0,2,29,1,1,regular,43,0,3.4,1,1,56,0,2,0,22,stayed,0
EMP000272,29,Millennial,Female,Customer Support,Mid,0,4.1,87000,-8.1,remote,1,3,50,1,2,regular,34,1,7.2,4,2,100,1,3,0,9,stayed,0
EMP000273,39,Millennial,Male,Product,Junior,0,5.2,71000,13.1,hybrid,1,5,71,1,3,light,45,0,1.0,2,2,66,0,5,0,5,stayed,0
EMP000274,45,Gen X,Male,Product,Lead,1,1.8,135000,-22.2,hybrid,1,3,45,1,5,light,37,0,1.2,5,0,94,0,5,1,19,stayed,0
EMP000275,30,Millennial,Male,Customer Support,Lead,1,2.9,168000,-10.8,hybrid,0,2,9,1,1,light,43,1,2.6,1,2,55,1,1,0,9,stayed,0
EMP000276,26,Gen Z,Male,Finance,Mid,0,4.2,101000,2.5,hybrid,0,3,36,1,4,regular,60,0,4.1,1,1,66,1,5,0,13,stayed,0
EMP000277,32,Millennial,Male,Sales,Junior,0,6.7,75000,5.4,onsite,0,4,100,1,4,regular,47,0,7.6,1,1,43,1,2,0,7,stayed,0
EMP000278,35,Millennial,Female,Engineering,Mid,0,2.5,91000,-4.4,remote,0,0,16,1,1,regular,50,0,6.5,3,2,49,1,5,0,13,stayed,0
EMP000279,29,Millennial,Female,Customer Support,Junior,0,4.5,69000,-9.7,remote,1,1,26,1,1,regular,39,0,1.0,1,2,61,0,4,0,15,stayed,0
EMP000280,33,Millennial,Male,Operations,Senior,0,8.4,159000,-0.1,hybrid,0,3,30,0,4,regular,42,0,1.0,1,2,41,1,1,1,3,stayed,0
EMP000281,32,Millennial,Male,Engineering,Senior,0,1.9,115000,6.6,remote,1,2,98,0,5,regular,40,0,5.7,2,4,69,2,5,0,8,stayed,0
EMP000282,37,Millennial,Male,Engineering,Junior,0,0.4,58000,-1.5,hybrid,0,3,37,1,4,regular,49,1,3.6,1,4,53,1,1,0,14,stayed,0
EMP000283,39,Millennial,Male,Marketing,Lead,1,0.9,146000,8.4,hybrid,0,3,12,1,3,light,53,0,1.6,5,2,73,1,1,0,18,stayed,0
EMP000284,49,Gen X,Female,Customer Support,Senior,0,6.7,145000,-6.0,hybrid,0,3,27,0,2,regular,50,0,4.7,4,0,69,0,1,0,9,stayed,0
EMP000285,39,Millennial,Female,Engineering,Mid,0,0.5,95000,13.2,hybrid,0,3,54,1,2,light,46,0,6.2,2,1,44,0,5,1,3,stayed,0
EMP000286,29,Millennial,Female,Engineering,Senior,0,2.5,153000,-14.2,hybrid,0,3,52,1,1,light,43,0,10.0,4,1,61,0,2,1,24,stayed,0
EMP000287,36,Millennial,Male,Sales,Mid,0,0.7,70000,2.0,hybrid,1,3,51,1,1,regular,31,0,6.2,4,0,69,0,4,0,10,stayed,0
EMP000288,25,Gen Z,Female,Engineering,Mid,0,9.0,109000,-4.6,onsite,1,5,14,0,3,power,41,0,2.2,4,1,75,0,5,1,20,stayed,0
EMP000289,31,Millennial,Female,Sales,Senior,0,1.5,132000,-1.0,hybrid,0,2,75,0,1,regular,52,0,5.1,2,0,57,0,5,0,7,stayed,0
EMP000290,30,Millennial,Female,Engineering,Mid,0,6.2,74000,-14.1,onsite,0,4,11,1,3,none,40,1,6.7,3,1,33,2,2,0,6,stayed,0
EMP000291,44,Gen X,Male,Engineering,Junior,0,1.4,65000,-12.8,onsite,0,4,41,0,5,power,41,0,7.3,1,0,64,1,5,1,24,stayed,0
EMP000292,34,Millennial,Male,HR,Mid,0,7.4,83000,-4.4,onsite,1,5,26,0,3,power,55,0,6.1,1,1,54,0,1,1,3,poor_management,1
EMP000293,29,Millennial,Male,Engineering,Lead,1,4.9,146000,-5.7,hybrid,0,3,24,0,1,regular,33,0,2.4,2,0,66,2,1,1,22,stayed,0
EMP000294,43,Millennial,Male,Customer Support,Manager,1,6.7,182000,-4.3,remote,1,2,34,0,1,light,39,0,5.8,5,2,67,1,2,1,15,stayed,0
EMP000295,46,Gen X,Female,Engineering,Mid,0,1.7,76000,-8.1,hybrid,0,2,14,1,1,power,39,0,6.1,3,0,53,0,1,1,13,career_growth,1
EMP000296,38,Millennial,Male,Marketing,Junior,0,4.8,49000,-0.1,onsite,1,5,30,1,4,power,42,1,4.3,5,0,87,1,1,0,5,stayed,0
EMP000297,25,Gen Z,Female,Sales,Junior,0,2.7,56000,-0.6,hybrid,0,2,43,1,3,power,39,0,2.0,4,1,53,0,4,0,19,stayed,0
EMP000298,20,Gen Z,Other,Marketing,Mid,0,1.3,92000,-5.4,onsite,1,5,33,1,2,power,33,1,6.1,5,0,88,0,2,1,23,involuntary_layoff,1
EMP000299,37,Millennial,Female,Sales,Junior,0,1.6,55000,-8.0,hybrid,1,5,6,1,3,power,39,0,7.9,3,0,65,1,5,0,5,stayed,0
EMP000300,37,Millennial,Male,Customer Support,Lead,1,2.4,161000,-4.2,remote,0,1,60,0,1,regular,47,1,3.7,1,2,52,0,2,1,12,stayed,0
EMP000301,50,Gen X,Male,Engineering,Senior,0,1.2,134000,0.5,onsite,0,5,19,1,5,regular,36,0,6.9,4,1,72,0,4,1,19,stayed,0
EMP000302,32,Millennial,Female,Customer Support,Senior,0,2.9,110000,-6.4,onsite,1,5,13,1,1,light,45,1,4.7,1,0,52,0,1,1,8,rto_inflexibility,1
EMP000303,26,Gen Z,Male,Engineering,Junior,0,1.2,62000,-20.8,hybrid,1,4,4,1,4,none,44,0,7.5,5,1,87,0,1,0,20,stayed,0
EMP000304,33,Millennial,Male,Operations,Mid,0,3.7,103000,15.5,hybrid,0,3,27,1,4,light,42,0,3.7,5,0,78,0,5,0,13,stayed,0
EMP000305,31,Millennial,Female,HR,Junior,0,2.8,60000,15.5,onsite,0,5,161,1,5,power,41,0,4.6,1,2,43,0,3,0,17,stayed,0
EMP000306,31,Millennial,Male,HR,Junior,0,1.5,75000,3.6,onsite,0,5,65,1,4,light,48,0,6.9,3,2,74,1,1,0,23,stayed,0
EMP000307,25,Gen Z,Female,Engineering,Junior,0,6.7,61000,-4.5,onsite,0,5,64,0,1,none,41,0,5.2,5,0,68,0,5,0,10,stayed,0
EMP000308,47,Gen X,Female,Engineering,Mid,0,4.7,87000,-7.0,onsite,0,5,32,1,2,regular,55,0,4.7,5,2,65,1,4,0,3,stayed,0
EMP000309,40,Millennial,Other,Product,Mid,0,1.9,96000,-3.5,hybrid,1,5,13,1,3,light,44,0,5.8,5,1,29,1,3,0,9,stayed,0
EMP000310,40,Millennial,Male,Engineering,Mid,0,3.9,99000,18.0,hybrid,0,2,45,0,1,regular,41,1,4.3,5,1,79,0,3,0,9,stayed,0
EMP000311,21,Gen Z,Female,Product,Mid,0,2.7,87000,7.0,hybrid,0,2,13,0,1,light,49,0,7.7,5,2,89,0,3,0,7,stayed,0
EMP000312,28,Millennial,Female,Product,Mid,0,0.8,86000,-6.3,remote,0,0,71,1,3,light,41,0,5.9,1,0,60,0,5,0,19,stayed,0
EMP000313,35,Millennial,Other,Operations,Mid,0,7.1,111000,-0.7,hybrid,0,3,68,0,4,regular,40,0,2.9,5,1,82,1,4,0,8,stayed,0
EMP000314,40,Millennial,Male,HR,Senior,0,2.7,122000,-5.3,hybrid,1,4,28,1,1,regular,50,0,4.6,3,4,70,1,1,0,23,stayed,0
EMP000315,44,Gen X,Male,Engineering,Senior,0,4.8,104000,-7.4,hybrid,0,2,11,1,5,regular,37,0,1.7,4,1,49,0,3,0,20,stayed,0
EMP000316,39,Millennial,Female,HR,Lead,1,3.8,195000,1.6,remote,0,0,16,1,5,light,40,0,1.5,1,1,48,0,2,0,5,stayed,0
EMP000317,20,Gen Z,Male,HR,Senior,0,0.3,141000,5.5,remote,0,1,15,1,4,none,46,0,3.0,3,1,61,1,4,0,22,stayed,0
EMP000318,36,Millennial,Female,HR,Mid,0,1.0,89000,-0.8,hybrid,0,2,11,0,1,regular,38,0,4.2,1,1,71,2,1,0,11,stayed,0
EMP000319,23,Gen Z,Male,Sales,Junior,0,3.2,58000,-15.6,hybrid,0,2,72,0,2,none,35,0,5.4,3,4,67,0,5,0,9,stayed,0
EMP000320,28,Millennial,Male,Engineering,Senior,0,5.6,140000,5.0,hybrid,0,3,10,0,5,power,39,1,2.0,2,1,63,0,2,0,12,stayed,0
EMP000321,28,Millennial,Male,Customer Support,Mid,0,0.2,79000,-17.1,onsite,1,5,43,1,1,regular,31,0,6.7,1,1,49,0,2,0,10,better_offer_pay,1
EMP000322,45,Gen X,Male,Engineering,Lead,1,5.1,157000,-3.5,hybrid,0,2,55,1,4,light,41,0,7.3,2,2,32,0,5,0,3,stayed,0
EMP000323,27,Gen Z,Male,Operations,Senior,0,2.6,122000,-14.0,onsite,1,5,70,0,1,regular,45,0,5.8,4,2,64,0,4,0,16,stayed,0
EMP000324,29,Millennial,Other,Sales,Senior,0,1.6,122000,-4.7,onsite,1,5,21,1,3,none,31,1,1.9,3,2,37,1,3,1,14,rto_inflexibility,1
EMP000325,35,Millennial,Male,Marketing,Mid,0,0.8,82000,14.6,remote,0,0,37,1,5,light,53,0,2.7,1,1,55,0,1,0,4,stayed,0
EMP000326,40,Millennial,Male,Product,Mid,0,3.9,84000,-11.7,onsite,1,5,4,1,2,light,43,0,4.1,1,1,63,1,1,0,3,stayed,0
EMP000327,31,Millennial,Male,Sales,Junior,0,2.0,53000,-8.0,onsite,0,5,40,1,3,none,41,0,4.0,1,1,32,1,5,0,11,stayed,0
EMP000328,21,Gen Z,Male,Product,Lead,1,3.9,138000,-17.8,remote,0,1,80,1,4,power,41,0,4.1,2,1,46,0,3,0,5,stayed,0
