likes,shares,comments,views,watch_time_sec,caption_length,hashtags,posting_hour,creator_followers,popularity_score
193454,51683,29019,738893,87.41,62,10,16,8776314,100.0
153859,8718,20622,721773,31.33,93,20,12,2494107,79.27
219679,98220,27354,879889,3.37,45,16,15,8318829,100.0
52851,19988,3568,911748,41.05,76,1,16,3736495,40.56
113482,23559,5767,577336,56.17,151,14,2,8362806,93.23
47665,23381,7165,468884,4.1,108,13,1,9347207,82.07
5787,315,710,575871,75.05,82,16,17,3470488,10.99
140544,66853,10660,686493,8.4,62,14,10,9397871,100.0
152693,36926,20330,804794,86.48,34,3,21,3720399,100.0
261,108,50,2403,36.45,138,11,22,1783891,85.88
12991,3264,2146,48101,89.62,109,3,8,3287116,100.0
8857,3787,416,196753,99.3,53,10,3,6953758,39.77
13618,5724,1631,48859,93.11,120,14,21,9887184,100.0
25934,6598,2811,528789,7.73,115,18,15,8528510,27.05
227009,21981,26745,819123,88.2,37,3,12,5399742,100.0
140423,30211,17377,528697,83.72,68,8,12,5752316,100.0
43607,3285,3727,308563,84.6,196,16,9,9190759,56.43
91195,33837,10300,902617,27.65,58,19,22,4875214,69.02
79304,26920,15572,720064,78.71,50,16,17,5408762,83.5
32381,5912,3195,744958,69.34,175,13,21,8957502,26.78
79318,17209,594,299917,14.56,102,4,1,949770,100.0
18333,7239,3607,209712,82.64,42,1,22,4951737,73.17
48910,1263,8008,214010,14.09,177,17,7,9416657,81.08
32182,12689,5173,407877,35.94,175,1,12,6502188,60.0
125584,61304,8284,436901,67.15,8,8,6,7433477,100.0
65636,21040,9409,870400,45.39,155,17,23,3296304,51.9
179251,18787,16584,813948,118.05,24,5,5,8621019,94.21
14953,3289,1697,125251,17.35,154,8,0,5546023,62.03
105548,9061,3691,489083,40.07,18,20,19,5052639,71.36
122998,34387,2363,514479,85.51,139,7,5,8734424,100.0
17039,1500,1889,71588,49.6,94,7,6,5568181,93.31
39805,4658,6041,347248,64.6,148,20,0,1924814,55.85
77408,9890,10081,701532,110.4,67,1,21,5384529,57.98
110247,52151,8846,399998,65.75,77,0,16,6290852,100.0
130973,29904,1774,539392,108.0,54,10,16,1381627,100.0
37614,18284,5860,994372,64.92,165,2,6,3576585,36.86
189365,79434,8538,907066,99.79,194,13,20,1210081,100.0
163666,3541,23697,783271,6.47,23,1,5,4226414,69.65
17809,7347,3252,585293,50.1,120,20,12,7265054,27.82
4944,1680,540,331873,77.69,163,2,23,9824972,17.03
10199,464,1896,47827,14.52,180,9,19,1451416,83.53
68486,15372,5619,295292,79.97,126,5,17,3688834,100.0
32421,12981,5532,143106,36.81,167,4,9,6260191,100.0
13176,5779,429,995686,6.93,151,19,12,9012015,9.47
163437,26035,24665,574222,108.62,93,6,13,8599307,100.0
8471,1001,1421,149475,24.93,51,18,1,9208293,27.65
95281,4367,12956,483771,31.58,55,18,15,5550857,71.66
17673,5852,433,374586,75.1,54,10,15,7560684,33.44
65000,10385,7729,344395,68.74,98,10,13,2829401,91.61
520,205,74,5166,77.62,75,11,4,5562803,78.31
137345,31345,21436,920630,59.46,32,5,20,1375390,87.29
80667,33473,14423,882783,25.18,192,20,2,1265101,70.96
14409,3724,159,935540,70.66,108,18,6,615090,14.25
49506,22181,5457,578488,79.16,43,11,12,3746563,70.45
218679,80754,13502,934840,56.83,135,2,12,6104751,100.0
6884,874,1328,526660,117.86,180,5,16,2355129,17.95
26289,7558,3032,467996,104.92,42,15,11,678232,42.74
52985,6546,2996,229548,29.61,176,6,16,6060892,87.43
59512,13852,836,407045,117.71,87,3,22,8747285,76.58
166507,69780,9382,664443,66.23,49,12,20,6350586,100.0
69128,31116,1394,383141,31.69,62,16,12,5920746,100.0
224233,55735,22201,857034,73.3,133,4,14,2778504,100.0
7806,2539,360,241262,24.05,97,19,22,1985351,20.52
53247,21696,7744,693323,58.82,127,15,6,9911926,60.91
33447,7068,1756,169178,17.09,156,5,4,8600819,90.81
11053,905,413,41194,110.85,137,12,19,9455817,94.23
10297,3733,1380,668695,35.45,26,6,14,7909105,13.76
136142,15995,11585,909532,18.84,154,5,19,8569984,58.96
16270,5628,3007,277470,72.39,22,7,12,6467077,47.38
5755,628,993,138735,61.51,112,4,19,1615722,24.34
27549,8573,347,186140,94.5,133,3,2,8090760,86.5
33051,10103,5498,691523,107.84,178,20,13,8758548,40.92
51803,1620,5611,441219,29.08,128,12,11,9882686,39.6
189859,72745,26743,843806,13.53,39,8,15,3901018,100.0
247307,36799,43518,954393,50.22,53,0,22,119454,100.0
97917,25916,7650,606163,26.24,85,13,11,1788269,87.15
21689,6437,1213,162397,65.26,149,11,19,4623238,78.48
89407,9817,10072,713766,67.79,50,11,17,9309967,56.17
42412,6796,3060,507359,85.25,193,4,21,1998027,43.16
60099,23662,11424,784240,13.83,135,12,10,9237236,57.81
136612,48678,4965,643952,115.82,6,2,4,7913386,100.0
178721,9505,10062,970936,45.76,160,1,23,6448020,58.95
288396,89645,30741,975993,85.97,157,1,5,8294225,100.0
6033,2574,1125,460395,63.14,54,1,19,8565671,16.36
114983,35810,15687,540969,44.45,172,0,5,1457080,100.0
68338,12508,5607,289440,71.16,137,0,23,1151305,100.0
34844,5205,5812,963927,109.97,94,11,8,3796708,28.15
183962,42832,15410,635918,2.55,49,13,16,1786285,100.0
18157,2799,3443,585866,96.75,70,17,18,4196777,25.06
100758,19624,10006,728012,30.71,91,14,21,7729706,68.02
169400,3964,4687,940173,9.97,167,7,21,3857687,44.99
85223,40750,9009,839130,3.15,72,7,9,1560539,77.24
85929,35430,1703,418409,111.9,126,10,11,3667031,100.0
165416,16469,24895,937858,111.77,53,15,23,3349948,83.92
55007,24073,2493,246369,25.93,68,19,11,2617271,100.0
33442,15413,4574,816876,80.28,162,0,17,709157,39.28
133275,41865,13461,889303,118.27,152,8,15,3068180,100.0
220923,32548,10672,801487,70.05,18,16,13,8024979,100.0
164386,42117,13442,985399,82.99,49,14,3,8694139,94.64
48994,692,6685,482518,46.77,30,10,11,4357155,36.81
33198,4189,3217,196343,74.34,98,5,15,7112681,74.87
29051,10998,2213,220859,49.27,120,5,18,2200250,88.55
126194,51607,18368,603967,96.88,147,13,12,3289494,100.0
37034,13772,3600,153028,3.15,112,15,4,8674037,100.0
122623,48413,7787,560021,68.33,150,1,12,1660621,100.0
41545,4801,2267,724187,101.0,29,14,23,5614705,30.55
31248,8892,5834,272487,32.41,10,13,3,5890420,74.87
188360,57776,22129,909601,78.68,142,5,9,5957841,100.0
69978,17415,10400,340981,106.98,102,19,9,7780568,100.0
190410,82913,24736,662498,111.57,112,20,19,9590587,100.0
108757,4889,3979,424534,28.93,86,20,9,4487542,72.67
125039,17869,11472,634892,103.81,97,18,16,7554690,91.47
25410,10889,746,434198,29.69,69,2,6,2800392,41.04
16604,685,2928,416432,66.72,11,12,16,1396823,21.56
9392,808,1246,109076,106.49,84,7,7,4767770,43.84
89090,6621,15012,464787,5.37,174,11,10,7988650,77.34
143441,39429,8336,489987,54.49,183,17,5,9912598,100.0
89242,33641,15713,626712,53.33,168,20,17,5195354,100.0
105496,28952,17081,953175,54.14,98,13,8,2612606,71.36
4158,1107,635,318419,18.08,78,15,17,139637,9.39
200086,94842,19614,721279,3.08,115,9,19,3879250,100.0
10104,1950,861,835571,68.15,106,7,5,6538571,12.34
104012,14443,9084,868768,30.27,200,19,22,4561239,51.44
59139,16006,3395,298605,24.18,22,5,4,4858702,100.0
22549,7050,1309,115817,75.48,53,10,0,2552741,100.0
15184,316,2954,52142,35.29,37,14,23,137741,100.0
8830,152,418,244219,51.59,132,11,14,532560,14.3
11522,4352,385,346390,33.45,105,2,17,7887854,23.4
12524,5289,2058,190525,99.73,36,7,12,7431751,58.98
58052,1533,5506,259268,92.98,138,6,15,6528499,75.92
206354,96727,7414,714644,87.93,195,17,16,2049294,100.0
39739,6215,2991,265717,8.15,175,6,3,3958949,62.56
90208,1568,14424,663753,70.99,106,7,0,704631,52.94
144555,35109,17528,609403,45.83,27,7,5,8387352,100.0
20044,3524,3890,95941,91.63,20,1,11,2582422,100.0
121755,7624,12191,735495,39.38,147,20,11,7360581,59.84
50716,17635,3795,768904,17.9,15,15,22,7340132,41.62
55970,19676,2351,586279,24.02,94,10,23,7858459,58.06
75555,22919,13056,288798,20.92,140,4,14,4960664,100.0
74220,14093,381,859322,77.29,102,5,0,6108268,41.74
154508,25824,2680,813812,116.13,104,6,16,8347589,83.79
136455,42354,9266,803030,77.63,33,3,16,1118802,100.0
11602,853,2034,46003,25.85,129,6,3,533903,100.0
117439,23536,11806,598849,75.63,156,8,1,6146500,100.0
43003,1923,8015,231544,26.63,130,2,14,1018480,74.07
65046,30554,5601,378558,45.55,186,1,19,4459746,100.0
12089,537,776,554818,113.46,137,3,3,3875938,17.72
67883,7102,9034,557587,69.26,50,17,23,9364162,56.16
98573,37997,11575,435452,81.59,184,13,3,2798695,100.0
51787,10707,3667,831056,20.66,158,14,11,5287523,30.72
171642,29021,13299,576902,92.17,115,10,19,4038754,100.0
99357,19253,11157,590600,89.86,97,14,14,6662174,89.4
67,32,8,305,63.08,82,0,9,3722741,100.0
58178,1200,9615,225358,83.39,75,17,16,9333652,97.29
166689,14303,2060,598488,43.97,40,8,11,9767052,86.58
20330,8282,465,262093,49.18,60,2,23,5447528,53.36
124673,31075,22479,831520,84.94,29,19,20,5039862,96.13
8718,2548,177,39286,8.6,90,11,13,6988174,100.0
255268,111346,12561,975533,79.03,159,0,20,6417166,100.0
5594,168,616,56857,19.65,133,7,4,847681,32.72
156944,31783,14422,706457,72.23,134,2,7,7246778,100.0
72356,5971,5104,303959,58.15,195,1,17,6697418,85.66
9549,2443,1488,275411,17.38,39,15,17,3323809,21.59
63774,18491,7297,511659,119.66,139,7,7,1202086,83.73
65706,11069,12169,279290,12.57,176,13,13,6128274,100.0
23834,4261,3165,365327,92.82,48,11,19,7419154,40.49
34172,1093,5622,653553,25.56,100,4,23,1439827,21.14
26472,3417,3337,117930,19.43,78,0,10,1867034,97.03
44971,950,2057,320039,65.48,57,17,16,4339661,42.44
86378,31757,2812,575558,84.45,9,12,18,8838322,97.3
3842,151,169,45694,84.19,74,1,14,139924,31.31
8581,1226,1468,69932,79.89,32,0,9,6484883,65.8
71328,18487,10227,242497,108.66,129,19,17,1476841,100.0
13235,6402,1513,195572,86.07,15,7,16,5115934,60.68
53208,19939,456,349873,82.75,95,20,9,3962958,96.66
47315,1910,2614,525700,47.69,12,17,8,3784749,30.13
17369,3517,551,159177,88.13,138,19,20,3815708,55.33
34887,2960,6776,437705,109.35,89,14,17,2210869,45.25
43210,12734,5979,216900,25.87,40,9,22,8788097,100.0
46951,23376,9168,953845,19.13,149,5,10,1137830,43.47
96186,34869,3934,584513,101.06,42,0,10,6946541,100.0
42257,15861,6982,431328,77.15,194,8,4,3153102,76.22
5395,123,1064,112057,74.8,160,18,19,3874149,25.33
48366,16774,3630,625429,83.2,127,4,16,7864646,54.96
148127,14834,11932,746706,57.91,46,6,7,540822,77.32
99298,1723,5721,428536,50.74,195,6,6,1109683,65.45
51806,25538,9018,185779,59.81,88,14,7,7173294,100.0
99832,30736,16546,424633,86.98,105,19,23,9595567,100.0
103056,33419,14665,622750,6.54,32,14,14,711720,100.0
275043,72656,22593,920518,88.75,147,12,16,827140,100.0
18810,3856,1211,199172,99.66,123,5,13,4939643,52.77
177806,61890,32221,643017,56.7,170,14,2,8399743,100.0
7379,2190,1323,118769,66.48,105,13,10,7564709,45.87
1622,485,233,26222,25.83,121,2,8,5437172,40.11
143695,51531,5313,725418,88.52,28,3,22,7539754,100.0
76640,20437,6123,664973,95.35,135,19,5,6353273,70.22
69478,26849,12706,577179,68.73,173,4,5,2426209,93.98
43734,1536,2845,187655,88.16,119,9,20,3031676,74.98
33379,16042,189,123364,92.32,8,14,15,8365928,100.0
139172,42852,14087,570002,27.59,173,15,14,6881298,100.0
15306,4653,806,463439,66.59,163,20,17,3483680,24.61
3268,120,238,51395,19.15,13,18,19,5007118,20.44
96170,3272,8300,347295,23.03,177,9,19,9982023,85.03
143034,13865,13415,600181,70.32,14,2,9,5416151,94.56
104484,43040,15975,386573,101.51,21,9,15,2257403,100.0
27074,3911,2917,128050,63.91,183,6,19,976275,96.3
20154,9873,2179,114711,12.35,190,19,22,4818303,100.0
83562,13794,8978,447898,119.41,95,4,19,9439537,95.08
83669,26741,8453,520609,23.23,161,7,22,4873680,98.01
2123,46,269,203057,15.92,58,19,13,6946557,4.9
5105,1452,660,47802,3.33,56,9,8,1138200,62.42
31340,8759,4844,322822,15.43,90,10,12,9545019,59.35
186331,77830,7981,646015,100.39,177,15,15,596668,100.0
33428,2879,3169,677115,104.1,90,14,13,939997,28.05
141096,40469,19365,875771,67.51,9,6,18,5565426,100.0
231162,92449,4140,838473,19.62,12,10,12,8963716,100.0
51354,15754,2133,883426,15.79,197,9,22,5276524,32.85
14272,3037,1454,744421,30.04,120,9,6,8809823,12.38
19265,3725,236,317103,25.85,28,14,16,418436,27.04
125667,32048,5289,837938,110.99,192,16,9,5491919,84.07
35055,2038,6889,150355,62.91,38,6,23,613349,100.0
58970,25578,1626,481782,38.7,16,19,2,5591774,83.97
131160,7937,20251,489654,89.98,10,18,9,3520726,100.0
22940,3450,2495,336567,93.19,176,3,8,2505286,38.76
14765,258,1867,165246,62.66,57,17,11,9216926,34.17
29598,13976,4788,334055,69.74,48,2,9,5683195,77.28
78610,5796,7608,566936,81.71,32,12,1,1444946,56.19
55308,19650,9889,447281,76.28,181,14,19,5966485,92.87
34861,3733,5329,327717,97.5,25,14,18,2211257,54.61
23965,11039,2308,97529,55.76,180,20,22,7808158,100.0
38094,4558,6586,493503,74.8,98,12,5,5542083,42.16
214764,36323,21490,827194,9.71,33,11,15,7738451,100.0
52802,20396,6487,886950,17.03,31,12,22,1794948,42.09
58544,2620,3741,341799,56.4,156,13,7,4088557,55.77
32247,7944,576,574666,26.57,182,18,13,7304123,28.46
141770,39244,7237,594864,80.19,24,18,15,1918119,100.0
113562,19241,2730,621028,54.54,83,12,2,1824532,76.31
176908,68632,13955,718907,60.33,174,1,2,3651019,100.0
43085,12691,6558,856821,97.56,198,4,21,2503536,40.37
77943,15673,9173,475078,25.09,179,10,9,9567750,82.79
228941,36454,43258,833032,53.3,93,2,18,136318,100.0
189862,39502,5671,641294,36.71,99,17,1,14248,100.0
127172,62258,3356,737620,35.3,12,7,13,9901406,100.0
79111,28382,6659,413520,53.35,59,5,15,2333288,100.0
33781,14297,2542,197470,51.23,78,4,4,194761,100.0
14918,1201,2648,75331,79.64,39,2,4,6976996,89.88
128312,50885,15764,902035,52.23,51,14,16,7115731,100.0
143479,28482,7033,578966,52.12,6,18,15,3972105,100.0
116131,24539,12948,746822,45.3,14,18,15,6183822,81.49
21172,10189,436,118761,88.16,139,8,14,8673074,100.0
13287,4104,701,82134,76.42,174,2,21,9046328,96.36
149057,46265,27008,836966,65.13,7,15,14,8601159,100.0
138797,51295,12088,950167,115.35,80,9,5,592775,100.0
202368,76336,29699,728913,68.52,20,20,15,9699697,100.0
31243,10360,1933,177392,89.01,11,9,15,1384390,100.0
20843,8904,1233,133081,17.64,76,8,8,238386,100.0
32928,3146,3964,777544,19.83,119,11,5,4383191,18.32
174980,43326,28150,820639,103.72,92,2,4,9991671,100.0
243187,102243,36912,979409,50.73,103,7,21,7385178,100.0
148387,16815,21991,761365,42.72,169,8,3,881293,87.0
25420,6186,2487,175841,113.89,141,7,12,6544396,86.09
42886,11575,3850,497743,36.08,119,12,21,5296476,49.9
115690,3482,21281,556111,77.22,115,19,20,4573411,84.29
31056,12519,1701,351338,70.93,123,7,23,9877254,64.04
53756,9424,7504,808024,23.23,145,0,21,142306,34.26
25909,5480,2783,872189,82.89,94,7,23,4753035,22.91
17437,376,399,264232,112.74,173,6,19,2043399,27.03
213682,11181,26264,742570,46.36,200,20,18,3100002,100.0
39600,3971,2472,939625,79.94,24,20,14,4637046,22.62
107974,48875,16749,806831,40.16,46,2,8,1046786,100.0
49259,24531,2726,401493,97.91,50,14,2,8249822,100.0
66406,13439,8690,973793,14.79,143,13,6,1782674,35.61
132127,18089,1558,957040,10.31,191,8,14,314920,48.76
145098,47868,750,940161,6.46,104,8,4,5533743,83.03
117146,1384,16749,948660,92.98,127,13,12,1176177,48.7
42765,8483,5961,566466,94.02,36,18,17,6021750,47.37
72651,14987,9320,349736,115.14,28,11,17,5705406,100.0
21449,8206,1320,84465,25.97,146,1,12,3204601,100.0
66398,29830,8496,313488,44.39,26,20,14,3178786,100.0
2988,67,595,146840,30.14,104,2,17,5162967,10.58
86386,36176,8000,524056,119.51,14,10,1,5666077,100.0
181002,37774,8376,826145,79.15,138,14,21,9002106,100.0
35150,4364,669,156289,88.78,130,20,0,7905853,84.99
262785,8525,37250,951345,17.4,49,20,1,5156364,95.31
206717,48274,7914,860707,71.74,32,3,15,9982164,100.0
158007,6466,7033,838095,41.81,193,12,10,2026828,55.9
127004,9816,21349,717418,95.59,200,1,18,2910068,80.97
9970,1437,1522,351901,21.83,99,17,5,7359613,15.18
71164,2130,1743,255579,101.99,161,12,5,262333,79.34
139494,1828,5577,922455,12.52,171,18,9,6983150,38.01
177567,68994,24861,727291,26.33,168,8,16,7556879,100.0
34305,3277,4798,432146,72.36,188,15,19,1476850,39.02
164229,25880,14232,657758,67.81,54,3,16,1605408,100.0
74613,28573,8225,649085,27.87,165,6,8,890450,79.3
8673,720,1470,203229,109.56,132,5,5,723459,28.46
11180,1673,1003,56752,41.45,199,14,1,1751995,86.28
19577,5350,701,776483,5.43,136,3,2,3947776,13.15
105158,30925,9119,756545,90.16,88,7,3,5471690,86.73
9184,3411,1603,238946,46.31,61,2,15,9816319,31.62
13086,2925,617,508038,73.91,50,12,11,2288589,19.21
105015,33572,20502,480075,25.86,37,1,22,9540729,100.0
5724,368,548,62649,51.35,199,10,7,4952088,35.84
35114,14022,6699,633058,108.86,152,17,7,1450898,52.07
111628,27875,22231,431794,71.81,123,8,0,7182600,100.0
203087,26693,18212,772039,28.24,156,4,18,85287,100.0
128931,3820,12477,438165,92.7,13,13,16,6615694,98.2
123057,43237,2966,502650,60.44,26,17,0,6822019,100.0
72941,13539,3765,996177,119.88,9,15,21,5114409,43.06
36321,15631,5474,169762,4.88,121,14,4,6800918,100.0
46384,8882,4431,194029,76.74,165,2,12,5585338,100.0
10850,2372,625,556810,113.64,143,18,6,1358367,20.36
172723,63997,2709,650694,113.55,177,11,1,1861809,100.0
46600,14603,3554,401657,22.68,148,2,17,3434607,68.46
42779,5429,1161,145229,58.46,197,18,22,3519858,100.0
178551,21509,13173,789859,33.55,179,13,8,913787,88.31
7860,1821,807,66547,99.89,125,17,21,8939931,70.07
89378,28088,14388,943242,113.55,21,6,14,1464897,71.52
10377,1012,1990,84164,11.08,47,8,3,2482356,55.52
27923,3073,5323,520538,4.68,111,17,4,7950905,24.77
47941,17809,440,363641,24.31,10,7,16,5635187,78.68
76782,25439,12164,431790,59.37,175,16,17,7470261,100.0
47163,3521,7495,480355,22.26,71,7,15,6239585,40.89
70491,2339,5206,302243,55.8,47,19,5,8981223,72.88
18808,1804,2691,299202,108.76,44,5,7,1961647,36.22
12896,3759,1173,43250,45.62,57,17,22,582086,100.0
71134,12696,5528,697983,65.7,46,17,9,2038364,51.08
16629,7752,2575,965244,113.84,86,4,0,9162902,24.86
56446,20076,5498,532156,36.2,198,18,21,2467751,70.31
145832,66261,13301,838516,83.32,192,15,1,2339234,100.0
120719,19430,10058,711043,101.22,119,11,2,5475620,82.01
10772,1137,1159,57806,94.19,76,6,0,1402499,81.39
144746,49468,27753,564666,117.15,105,6,15,5331191,100.0
117324,55408,21370,632571,44.61,42,13,11,6477994,100.0
5292,947,344,391041,54.58,148,2,6,7452880,11.25
231624,93531,14194,777648,97.07,113,13,4,9851346,100.0
21924,2451,2138,627081,104.37,90,2,18,6304514,23.9
1106,357,64,92844,22.64,123,18,4,3343087,9.01
49051,7447,4937,195141,99.09,82,18,9,8289730,100.0
131714,15807,20980,586548,20.17,81,20,20,7928025,100.0
26010,11637,2245,130308,60.04,181,20,7,477287,100.0
29029,7303,5639,125252,72.67,97,18,15,9488867,100.0
119743,38044,11714,457350,83.92,35,11,16,9651423,100.0
4719,423,77,18497,39.72,182,4,11,2739967,80.98
4948,1066,904,55557,44.01,79,9,16,1289037,53.6
35680,11336,5498,538928,72.65,47,17,10,5305230,49.19
221148,88888,12812,867085,84.36,97,3,17,9731667,100.0
91745,1497,9728,368810,46.02,129,13,10,2735275,78.2
7866,2018,1314,107492,95.82,148,19,22,8819090,52.16
145784,40826,22229,887268,15.45,122,2,3,2201810,99.21
14564,2630,2035,968365,18.4,118,19,16,5738665,9.14
39001,939,6389,180672,28.24,182,4,22,3801388,77.72
14946,1103,303,322461,83.52,33,2,0,8124548,21.75
107269,11393,1222,794222,79.86,156,1,15,1995283,50.5
79435,3372,10737,952762,91.04,36,19,6,9858443,37.77
64270,21761,688,945050,19.18,196,8,18,5835828,39.09
20894,5334,3072,369411,30.54,150,2,3,9699573,35.04
11250,1308,476,800419,35.26,198,17,0,1655771,8.42
69846,17954,9988,969227,45.24,155,5,14,1800706,45.19
47826,23474,4194,189733,62.68,109,3,10,2074022,100.0
20518,1571,3152,488633,85.16,147,1,2,5504963,24.97
22554,3359,2753,517795,38.82,118,7,17,6833161,23.07
90111,19797,15505,304804,107.58,126,11,5,214610,100.0
107873,6637,9754,707006,79.71,26,3,4,6623937,58.22
88894,43470,13296,420185,107.31,48,2,11,3340215,100.0
24179,10241,2027,355181,29.48,113,15,8,9763074,49.68
55511,22029,7246,622587,49.23,126,19,12,8129212,66.87
48743,18830,1270,536356,31.58,132,7,20,2258453,58.22
1215,43,22,31267,82.02,50,12,19,5485509,17.88
15672,4942,2401,160255,80.01,138,15,14,3387952,69.63
62202,15564,3484,307923,42.55,143,17,0,530235,100.0
119731,8186,11107,451413,102.64,118,14,1,551395,99.9
31811,13728,2038,185560,85.31,130,13,4,5242303,100.0
92197,35437,10688,750590,59.89,146,17,18,7882344,88.45
86376,7479,1370,499128,33.08,156,12,19,5918493,54.96
235961,39414,2474,803802,7.32,98,11,23,9797440,100.0
6564,2076,519,28306,52.52,96,13,11,947161,100.0
56049,7004,3691,693460,12.02,181,2,9,1920609,31.46
20975,5743,257,354093,79.62,113,18,16,7066204,36.57
4451,1068,41,279670,39.35,151,12,10,9605704,11.05
25070,1479,3425,102572,41.64,133,10,5,5025226,92.51
110946,12077,14302,381083,116.94,24,17,6,4821126,100.0
6615,3295,551,278135,28.65,195,2,22,9700573,20.95
18061,2599,2085,99435,64.67,114,6,11,1286268,84.66
170058,43751,10795,683285,80.29,85,6,13,6749590,100.0
50405,11698,7755,263570,23.31,9,20,22,8660903,100.0
57988,14764,7762,904716,99.22,124,8,20,8937647,45.49
159640,61759,14299,848328,68.8,165,1,16,3366415,100.0
55064,7036,8290,382069,92.33,116,13,10,1081014,72.75
45893,9733,7600,664821,78.23,70,19,7,6809400,44.84
10740,1117,568,250167,99.61,123,15,17,7317196,24.72
87464,2460,3155,442619,18.1,71,8,21,9239415,52.23
36344,1115,5301,184633,94.3,19,2,10,4999360,76.37
25862,12361,4651,909395,81.26,28,12,23,2358308,31.24
10513,3888,1965,247607,63.59,153,16,8,8329167,36.5
